SapKundeId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
7717466125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,
7717466324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,,,,,,,,,,
7717466377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,,,,,,,,,,,,,
7717466907,,,,,,,,,,1799.0,,,,,,,,,,,,,11465.0,3498.0,,,,,,,,,,,,,,,,,,
7717466928,,,,,,,,,,,,,2495.0,,,,,,,,,,,,,,,,8077.0,1147.0,698.0,,,,,,,,,,,
7717467037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,
7717467090,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
7717467131,,,,,,,,,,,,,799.0,,,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7717467176,,,,,,,,,,,,,,,,,,40000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717467234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,
7717467251,,,,,,,,,,,,,,,,,,,,,,,5298.0,,,,,,,,,,,,,,,,1498.0,,,
7717467374,,,,,,,,,,3990.0,,,,,,,,,,,,,,,,,,,,,,2480.0,,12935.0,,,,,,,,
7717467422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.0,1699.0,,24218.0,,,,,,,,
7717467428,,,,,,,,,,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717467648,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717467704,,,,,,,,,,4760.0,,,26885.0,,,,,,,,,,,,0.0,,,,,,,6199.0,,,,0.0,,,,,,
7717467741,,,,,,,,,,41024.0,,,,,,,,,,,,,,,,,,,,,,2798.0,,55484.0,,,,,,,,
7717467879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31998.0,
7717467952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4499.0,,,
7717468576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,,,,
7717468859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5990.0,,,,,,,,,,
7717468926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,
7717468962,,,,,,,,,,2495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717469018,,,,,,,,,,,,,,,,,,,,,,795.0,,,,,,,,700.0,,,,,,,,,,,,
7717469104,,,,,,,,,,5080.0,,,,,,,,,,,,,,,,,,,,1990.0,,1990.0,,,,,,,,,,
7717469149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,,,,,,,,,,
7717469331,,,,,,,,,,8394.0,,,,,,,,2000.0,,,,,2050.0,,,,,,,,,2699.0,,2299.0,,,,,,,,
7717470343,,,,,,,,,,,,,,,,,,,,,,,5778.0,,,,,,,,,3499.0,,9159.0,,,,,3294.0,,,
7717470410,,,,,,,,,,2299.0,,,2685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717470593,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717470685,,,,,,,,,,,,,,,,,,,,,,,2590.0,,,,,,,,,,,,,,,,32617.0,,,
7717470697,,,,,,,,,,,,,,,,,,,,,,,17843.0,,,,,,,,,,,,,,,,,,,
7717470972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,
7717471131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.0,,,,,,,,,,
7717471136,,,,,,,,,,1990.0,,,,,,,,,,,,,899.0,,,,,,,,,,,47929.0,,,,,,,,
7717471367,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717471473,,,,,,,,,,2799.0,,,,,,,,,,,,,,,,,,,,,,,,1899.0,,,,,,,,
7717471480,,,,,,,8967.0,,,4200.0,,,890.0,,,,,,,,,,,,,,,,,,,21100.0,,,,,,,,,,
7717471537,,,,,,,,,,,,,,,,,,,,,,,4696.0,,,,,,,,,,,,,,,,27375.0,,,
7717471562,,,,,,,1364.0,,,,,,,,,,,,,,,,6383.0,,,,,,,,,2598.0,,,,,,,,,,
7717471578,,,,,,,,,,8185.0,,,,,,,,,,,,,,,,,,,,,,3995.0,,,,,,,,,,
7717471749,,,,,,,,,,1890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717471759,,,,,,,,,,,,,,,,,,,,,,,695.0,,,,,,,,,,,1095.0,,,,,10386.0,,,
7717471981,,,,,,,,,,995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717472016,,,,,,,,,,,,,,,,,,4400.0,,,,,,,,,,,,,,,,,,,,,,,,
7717472285,,,,,,,,,,,,,,,,,,,,,,895.0,,,,,,,,,,,,,,,,,,,,
7717472385,,,,,,,,,,,,,,5699.0,,,,,,,,,,,,,,,,,,16577.0,,,,,,,,,,
7717472422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4999.0,,,,,,,,,,
7717472767,,,,,,,,,,4490.0,,,,,,,,,,,,,,,,,,,,,,2399.0,,,,,,,,,,
7717472907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11860.0,,,,,,,,,,12400.0
7717473024,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,,,,,,,,173502.0,,,,,,,,
7717473113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185.0,,,,,,,,
7717473234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7916.0,,,,,,,,,,
7717473336,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717473356,,,,,,,,,,,,,,,,,,,,,,,4400.0,,,,,,,,,,,,,,,,,,,
7717473433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.0,,,
7717473436,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717473504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,
7717473573,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717473610,,,,,,,,,,,,,,,,,,,,,,,,3998.0,,,,,,,,,,,,,,,,,,
7717473683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,,,,,,,,,,
7717473966,,,,,,,,,,,,1399.0,,,,,,,,,,,,,,,,,,1800.0,,4695.0,,,,,,,,,,
7717473978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18253.0,,3000.0,,,,,,,,
7717473993,,,,,,,,,,,,,2490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717474011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,
7717474029,,,,,,,,,,5690.0,,,,,,,,,,,,,,,,,,,,,,8575.0,,,,,,,,,,
7717474086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.0,
7717474178,,,,,,,,,,140820.0,,,,,,,,,,,,,,,,,,,,2200.0,,8689.0,,2480.0,,,,,,,,
7717474241,,,,,,,,,,2399.0,,,,,,,,,,,,,,,,,,,,,,6400.0,,,,,,,,,,
7717474643,,,,,,,,,,,,,,,,,,,,,,,,3194.0,,,,,,,998.0,,,,,,,,,,,
7717474647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,,,,
7717474756,,,,,,,,,,,,,,,,,,,,,,,,3995.0,,,,,,,,,,,,,,,,,399.0,
7717474951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0
7717475897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,
7717476014,,,,,,,,,,,,,3490.0,,,,,,,,,,,,,,,,,,,8189.0,,,,,,,,,,
7717476576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0,,,
7717476878,,,,,,,,,,4689.0,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,
7717476896,,,,,,,,,,,,,,,,,,,,,,,,,2299.0,,,,,6180.0,,,,,,,,,1999.0,,,
7717476901,,,,,,,,,,20899.0,,,,,,,,,,,,,,,,,,,,,,65590.0,,5980.0,,,,,,,,
7717476962,,,,,,,,,,,,,,14799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717477023,,,,,,,,,,,,,,,,1789.0,,,,,,,,2999.0,,,,,,,,,,5440.0,,,,,,,,
7717477025,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717477030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22077.0,,,
7717477215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,,,,,,,,,,
7717477345,,,,,,,,,,50450.0,,,1995.0,,,,,,,,,,,,,,,,,,,17004.0,,41689.0,,,,,3794.0,,,
7717477385,,,,,,,,,,,,,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717477528,,,,,,,,,,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717477541,,,,,,,,,,,,,,1699.0,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,
7717477588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,,,,,,,,,,
7717477612,,,,,,,2799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717477615,,,,,,,,,,550.0,,,,,,1000.0,,,,,,,1799.0,,,,,,,2200.0,,2994.0,,475.0,,,,,7714.0,,1699.0,
7717477667,,,,,,,,,,1390.0,,,,,,,,,,,,,1399.0,,,,,,,,,,,2700.0,,,,,,,,
7717477687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,,,,,,,,
7717477694,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717477787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397.0,,,,,,,,,,
7717477916,,,,,,,,,,,,,3080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717478119,,,,,,,,,,3800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717478143,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,,,,,,7990.0,,,,,,,,,,
7717478307,,,,,,,,,,2199.0,999.0,,,,,,,,,,,,1890.0,,,,,,,,,7536.0,,950.0,,,,,1199.0,,,
7717478558,,,,,,,,,,,,,2490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717478775,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717479017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15440.0,,,,,,,,
7717479348,,,,,,,,,,5180.0,,,1995.0,,,,,,,,,,,,,,,,,,,1499.0,4647.0,3439.0,,,,,12495.0,,,
7717479511,,,,,,,,,,92485.0,,,,93078.0,,,,,,,,2000.0,,,,,,,,,,119493.0,,23815.0,,,,,,,,
7717479529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995.0,,,
7717479720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990.0,,,,,,,,,,
7717479800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,,,,,,,,,,
7717479922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5999.0,,,
7717480000,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717480398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9585.0,,,,,,,,,,
7717480427,,,,,,,,,,1999.0,,,5194.0,,,,,,,,,,2989.0,,,1998.0,,,,,,,,2490.0,,,,,14091.0,,,
7717480582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,7120.0,,,,14498.0,,,,
7717480959,,,,,,,,,,,,,5970.0,,,,,,,,,,,,,,,,,,,3990.0,,,,,,,,,,
7717481017,,,,,,,,,,,,,,,,,,,,,,,1399.0,,,,,,,,,,,54269.0,,,,,,,,
7717481102,,,,,,,,,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,,,,,
7717481194,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717481350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.0,,,,,,,,
7717481559,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717481647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,,,,,,,,,,
7717481722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,,,,,,,,,,
7717481744,,,,,,,,,,999.0,,,,,,,,,,,,,1700.0,,,,,,,,,,,,,,,,,,,
7717481745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.0,,,,,,,,,,
7717482185,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717482218,,,,,,,,,,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717482239,,,,,,,,,,2699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717482332,,,,,,,3199.0,,,,,,,12299.0,,,,,,,,,,,,,,,,,,4989.0,,,,,,,,,,
7717482584,,,,,,,,,,12050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717482595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980.0,,,,,,,,,,
7717482736,,,,999.0,,,,,,7669.0,,979.0,1850.0,,,,,,,,,1699.0,7092.0,,2598.0,,,,,0.0,,30458.0,,,,,,,30049.0,,,
7717482970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12200.0,,,,,,,,,,
7717483019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23985.0,,,
7717483029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21293.0,,,,,,,,,,
7717483105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979.0,,,,,,,,,,,,,
7717483357,,,,,,,,,,,,,,,,,,,,,,,2096.0,1499.0,,,,,,,,9093.0,,599.0,,,,,,,,
7717483688,,,,,,,,,,3600.0,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,
7717483705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7994.0,,,,,,,,,,
7717483768,,,,1200.0,,,,,,,999.0,15175.0,4980.0,,,,,5000.0,,,,1499.0,729.0,,30905.0,6995.0,,,3199.0,12447.0,,,,2799.0,,,,,608.0,,2599.0,
7717483822,,,,,,,,,,,,,,,,,,,,,,1399.0,,,,,,,,,,,,,,,,,,,,
7717483883,,,,,,,,,,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717484149,,,,,,,,,,44100.0,,,,,,,,,,,,,2150.0,,,,,,,2099.0,,4999.0,,,,,,,,,,
7717484924,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717485941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080.0,,,,,,,,,,
7717486502,,,,,,,,,,,,,,,,,,,,,,,1299.0,,,,,,,,,,,,,,,,,,,
7717487119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17596.0,,,,,4544.0,,,
7717487613,,,,,,,,,,,,,,989.0,,,,,,,,999.0,,,2500.0,,,,15000.0,,,1399.0,,,,,,,,,,
7717488161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,,,,,5999.0,,,
7717488235,,,,,,,,,,590.0,,,2995.0,,,,,5000.0,,,,,,,,,,,4694.0,,,,,,,,,,795.0,,,
7717488250,,,,999.0,,,,,3897.0,,899.0,,,,,,,,,,,,3999.0,,2893.0,,,,,,,,,1055.0,,,,,2259.0,,,
7717489661,,,,,,,,,,1740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717489796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,,,,
7717490531,,,,,,,,,,,,,,,,,,,,,,,5120.0,,,,,,,,,,,890.0,,,,,,,,
7717490578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0,,,,
7717491399,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,,
7717491544,,,,,,,,,,,,10390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717492148,,,,3600.0,,,,,,590.0,,,20118.0,1999.0,,,,,,,,11845.0,,5500.0,23699.0,,,,,12100.0,,18545.0,,,,,,,,,,
7717492488,,,,,,,,,,,,,,,,,,,,,,,699.0,,,,,,,,,,,,,,,,1298.0,,,
7717493199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995.0,,,,,,,,,,
7717493259,,,,,,,,,,2990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717493275,,,,,,,,,,,,,1499.0,,,,,,,,,,,,,,,,,,,,,1799.0,,,,,,,,
7717493317,,,,,,,,,,7688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717493325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,,,,,,,,
7717493341,,,,,,,,,,3989.0,,,5985.0,18792.0,,,,,,,,2490.0,,,,1999.0,,,3094.0,1999.0,,51952.0,,,,,,,,,,
7717493469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,,,,,,,,,,,,,
7717493736,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717493751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.0,,1490.0,,,,,,,,
7717493756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4899.0,,,
7717493801,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717493890,,,,,,,,,,,,,,,,,,,,,,2990.0,,,,,,,,,,,,,,,,,,,,
7717493985,,,,,,,,,,14590.0,,,3199.0,2998.0,,,,,,,,2195.0,,,,,,,,,,7384.0,,1000.0,,,,,5077.0,,,
7717494074,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,
7717494076,,,,,,,,,,,,,7290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717494197,,,,,,,,,,,,,,,,,,,,,,2434.0,,,,,,,,,,,,,,,,,,,,
7717494508,,,,,,,,,,3558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717494625,,,,,,,,,,5579.0,,,,,,,,,,,,1295.0,9483.0,,,,,,,,,1699.0,,299.0,,,,,4254.0,,,
7717494658,,,,,,,,,,,,,,895.0,,,,,,,,,,,,,,,1499.0,,,,,,,,,,,,,
7717494690,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,
7717494857,,,,,,,,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717494995,,,,,,,,,,,,,,,,,,,,,,,1352.0,,,,,,,,,,,,,,,,,,,
7717495195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,,,
7717495494,,,,,,,,,,9998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717495623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6285.0,,,,,,,,,,
7717495761,,,,,,,,,,,,,,,,,,,,,,5026.0,,,,34899.0,,,,,,,,,,,,,,,,15900.0
7717495820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31761.0,,,,,,,,,,
7717495956,,,,,,,,,,2199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717496095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.0,,,,,,,7497.0,,,
7717496500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299.0,,,,,,,,,,
7717496557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16995.0,,,,,,,,,,
7717496619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,3600.0,,3799.0,,,,,,,,,,
7717496902,,,,,,,,,,10996.0,,,,,,,,,,,,,,,,,,,,,,2599.0,,,,,,,,,,
7717497635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,
7717497857,,,,,,,,,,,,,4998.0,13392.0,,,,,,,,,,,,,,,,,,2999.0,,6800.0,,,,,,,,
7717498078,,,,,,,,,2800.0,,,,4497.0,,2499.0,,,,,,,,4000.0,,,,,,1999.0,,,,,,,,,,3794.0,,,
7717498386,,,,,,,,,,,,,,,,,,,,,,,419.0,,,,,,,,798.0,,,,,,,,12441.0,,,
7717498442,,,,,,,,,,4490.0,,,,,,,,,,,,,,8359.0,,,,,,,,50801.0,,2690.0,,,,,4495.0,,,
7717499092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4978.0,,,,,,,,,,
7717499264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4299.0,,,,,,,,
7717499399,,,,,,,,,,,,,,,,,,,,,,,3949.0,,,,,,,395.0,2394.0,,,,,,,,,,,
7717499824,,,,,,,,,,32178.0,,,,,,,,,,,,,,,,,,,,,,34919.0,,5210.0,,,,,,,,
7717499914,,,,,,,,,,,,,990.0,,,,,,,,,,,,,,,,,2390.0,,31614.0,,,,,,,,,,
7717500020,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,
7717500048,,,,,,,,,,5990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717500064,,,,,,,,,,,,,,,,,,,,,,,8075.0,1979.0,,,,,,,1097.0,,,16305.0,,,,,,,3400.0,
7717500148,,,,,,,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717500194,,,,,,,,,,,,,,1899.0,,,,,,,,,,,,,,,,1500.0,,8795.0,,,,,,,,,,
7717500301,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,6870.0,,,,,,,,
7717500528,,,,,,,,,,,,,,,,,,,,,,595.0,499.0,,,,,,,,,,,,,,,,,,,
7717500640,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717500719,,,,,,,,,,39530.0,,,,,,,,,,,,,,,,,,,1299.0,,,,,995.0,,,,,,,,
7717500754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,
7717500772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6996.0,,,
7717500843,,,,,,,,,1499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717500884,,,,,,,,,,,,3298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717500886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,,2990.0,,,,,,,,,,
7717501030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9195.0,,,,,,,,
7717501298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5544.0,,,,,,,,
7717501338,,,,,,,,,,12868.0,,,,,,,,,,,,,,,,,,,,,,6800.0,,5140.0,,,,,,,,
7717501374,,,,,,,,,,,,,,1299.0,,,,,,,,,,,,,,,5670.0,,,999.0,,,,,,,,,,
7717501520,,,,,,,,,,,,,,,,,,,,,,,792.0,,,,,,,,,,,,,,,,,,,
7717501678,,,,,,,,,,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717501713,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717501956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8783.0,,,,,1598.0,,,
7717501988,,,,,,,,,,35287.0,,,,17495.0,,,,,,,,,,,,,,,,,,,,22653.0,,,,,,,,
7717502070,,,,,,,,,,,,,,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717502159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,,,,,,,,,,
7717502224,,,,,,,6399.0,,,3290.0,,,,,,,,,,,,,,,,,,,,,,7480.0,,,,,,,,,,
7717502232,,,,,,,,,,,,,3295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717502281,,,,,,,,,,57300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717502403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,
7717502407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14558.0,,,,,,,,,,
7717502531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,,,,,,,,,,
7717502569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.0,
7717502676,,,,,,,,,,600.0,,,,,,,,,,,,895.0,799.0,,,,,,,,,,,,,,,,13991.0,,,
7717502734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0,,,
7717502779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,,,,1140.0,,,,,,,,
7717503037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.0,,,,,,,,,,,,,
7717503460,,,,,,,,,,4360.0,,,,,,,,,,,,,,,,,,,,,,,,46313.0,,,,,,,,
7717504270,,,,,,,,,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,599.0,,,,,,,
7717504275,,,,,,,,,,,,,,,,,,,,,,,,,5254.0,,,,,998.0,3245.0,1000.0,,499.0,,,,,,,,
7717504295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0,,4399.0,,,,,,,,,,
7717504645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,,,,,,,,
7717505281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
7717505304,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7717505327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4999.0,,,,,,,,,,
7717505388,,,,,,,,,,,,,,,,,,,,,,,2284.0,,,,,,,,,,,,,,,,2394.0,,,
7717505602,,,,,,,,,,,,,,,,,,,,,,,999.0,,,,,,,,,,,,,,,,,,,
7717505606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0,,,,,,,,,,
7717505628,,,,,,,,,,,,,,,,,,33000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717505707,,,,,,,,,,5499.0,,,,,,,,,,,,,,,,,,,,,,31283.0,,,,,,,,,,
7717505918,,,,,,,,,,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717505933,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,
7717506000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28985.0,,,,,,,,,,
7717506102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,
7717506109,,,,,,,,,,,,,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717506126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.0,,,,,,,,
7717506161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,
